PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
P42837,P42837,FIG4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Polyphosphoinositide phosphatase,FIG4_YEAST,43.604373931884766,49.82050323486328,43.34159851074219,19.69964408874512,21.36498069763184,23.374645233154297,35.42319869995117,44.65193557739258,39.77261352539063,5.783408338563669,5.460082929487542,6.908413476073303,30.80303099089284,37.0882624198127,30.531920321424725,35.42319869995117,44.65193557739258,39.77261352539063,0.15145803802673022,0.1557099403490796,0.18442706812568574,0.00485777120236115,0.005137173118914861,-2.723009949480521,0.006978451015371034,2.2892757986278935,2.1562409656478487
P42838,P42838,LEM3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Phospholipid-transporting ATPase accessory subunit LEM3,LEM3_YEAST,491.6929321289063,586.7877807617188,565.8129272460938,147.61410522460938,146.24586486816406,155.0760498046875,409.1648254394531,382.5686645507813,366.4710998535156,43.33645030335179,37.374924956675216,45.83297250506963,347.34204990602444,436.8269644936249,398.58601909267685,409.1648254394531,382.5686645507813,366.4710998535156,0.10925906258251694,0.09665042966992483,0.10699117245897366,0.005044523942773586,0.0008892705633324501,-3.1941751446754427,0.007166506623880536,3.0509660834786367,2.1446924933819616
P42839,P42839,VNX1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Low affinity vacuolar monovalent cation/H(+) antiporter,VNX1_YEAST,177.89210510253906,192.52264404296875,180.5374298095703,41.32553482055664,47.38717269897461,50.10861206054688,130.72486877441406,127.78132629394533,135.25132751464844,12.132322878531514,12.110373343750723,14.809679777959015,125.66665984170513,143.32112043029647,127.179306056615,130.72486877441406,127.78132629394533,135.25132751464844,0.09917874265375752,0.08973030707604876,0.09857551863318524,0.0018131659159559938,4.85014450999865e-05,-3.333825254186268,0.0033153817212695272,4.31424532140598,2.4794664612571005
P42840,P42840,YNL320W,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized membrane protein YNL320W,YN60_YEAST,129.81011962890625,137.3445587158203,114.58348846435548,11.807902336120604,9.119364738464355,18.814044952392575,91.793212890625,71.82332611083984,77.15857696533203,3.4665560719790363,2.330565538108771,5.560520828962256,91.70055151134403,102.24447175036039,80.71815669367851,91.793212890625,71.82332611083984,77.15857696533203,0.047171163820003276,0.039709145453009936,0.041351164873628235,0.0042387466664353555,0.005124840064527373,-4.405950993896949,0.0062093793172464514,2.2903196834774855,2.2069518092544738
P42841,P42841,PFS2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Polyadenylation factor subunit 2,PFS2_YEAST,363.9646606445313,388.7100830078125,366.83935546875,208.60166931152344,262.65631103515625,190.19171142578125,302.4759216308594,309.42364501953125,300.80633544921875,61.24113858604315,67.12504263409842,56.21146199847604,257.1121589530571,289.37045247934236,258.4194020707078,302.4759216308594,309.42364501953125,300.80633544921875,0.2022312365834504,0.1865401092025959,0.22931691078184277,0.0012766130525317906,7.09245677427877e-07,-2.305922242139484,0.002617454361180418,6.149203302377287,2.582120882088587
P42842,P42842,EMW1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Essential for maintenance of the cell wall protein 1,EMW1_YEAST,1923.4686279296875,1918.079833984375,2057.99609375,2353.586181640625,2169.684814453125,2386.435302734375,1901.10498046875,1954.135009765625,1935.2376708984373,690.9642573799258,554.4895726995426,705.3147391432069,1358.7779943517082,1427.8910008115356,1449.7520838001585,1901.10498046875,1954.135009765625,1935.2376708984373,0.33689251273979337,0.3152915427110901,0.4604756073256068,0.0006125329550714003,0.0005493919667872121,-1.5696397292154676,0.0017019665680198192,3.260117695125672,2.769048975078172
P42843,P42843,SKP2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),F-box protein SKP2,SKP2_YEAST,469.0289306640625,507.7575988769531,485.4112243652344,331.5657958984375,357.5215148925781,298.84735107421875,450.12786865234375,418.5633850097656,434.9158020019531,97.34086464420353,91.36900931559785,88.32480864871461,331.33173083597495,377.99391515628696,341.94716703333626,450.12786865234375,418.5633850097656,434.9158020019531,0.21251394843624363,0.20856216163732763,0.26352311139027834,0.0022590045994331813,0.00029234729123366954,-2.234370558675231,0.0038572548607240954,3.534100925797007,2.41372166501018
P42844,P42844,ZIM17,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Mitochondrial protein import protein ZIM17,ZIM17_YEAST,209.1108245849609,198.5379180908203,195.85073852539065,205.2510528564453,189.7047119140625,201.56451416015625,172.2761688232422,186.73538208007807,187.0912933349609,60.25746684769441,48.48136648586517,59.57271188642898,147.72020853421043,147.79911739797242,137.96674209114255,172.2761688232422,186.73538208007807,187.0912933349609,0.3082048500493602,0.2796813106534176,0.3882744051901846,7.247508103748029e-05,5.3115312063922584e-05,-1.6980385299616443,0.0005280940587812212,4.274780262604894,3.2772887184290314
P42845,P42845,STB1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein STB1,STB1_YEAST,351.4965515136719,353.6809387207031,393.564208984375,226.4248504638672,235.9683380126953,243.97702026367188,287.70965576171875,289.82672119140625,283.6236267089844,66.47365619051536,60.30460371188049,72.1077953410423,248.30442896350056,263.2934357632072,277.2456827381958,287.70965576171875,289.82672119140625,283.6236267089844,0.2309513381922861,0.20135678296782356,0.25212357492508586,0.00046182783914908734,9.938044833360345e-06,-2.1143391893248693,0.0014519921555613113,5.0026990483595455,2.8380357299208003
P42846,P42846,KRI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein KRI1,KRI1_YEAST,2222.875244140625,2317.8984375,2317.6943359375,860.9827880859375,1065.18701171875,900.6785888671875,1992.1612548828125,1942.5430908203125,1890.8966064453125,252.76675119328002,272.2216088892633,266.1969856173556,1570.2850163864866,1725.531055100145,1632.696098569655,1992.1612548828125,1942.5430908203125,1890.8966064453125,0.13581179902274557,0.1383264313401892,0.16053229015174836,0.0009074951054811401,0.00018764764244871515,-2.880319271769022,0.0021211491083159943,3.7266568875682213,2.6734288012417067
P42847,P42847,MRPS18,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Small ribosomal subunit protein uS11m,RT18_YEAST,453.4234008789063,486.2046813964844,381.8694152832031,365.1863098144531,312.4315795898437,330.4635009765625,410.20361328125,494.541259765625,444.211181640625,107.21115263787188,79.84572317167698,97.66901190263629,320.30766204983956,361.9491101558265,269.0073038659633,410.20361328125,494.541259765625,444.211181640625,0.21107128488195626,0.2303626211013362,0.29931319270249146,0.009525073550508299,0.002327307447065385,-2.2441977737875325,0.011998171834743896,2.633146240802595,1.920884922499691
P42900,P42900,SLS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Sigma-like sequence protein 1, mitochondrial",SLS1_YEAST,249.5338134765625,261.0567626953125,276.58837890625,131.79042053222656,118.43922424316406,149.46710205078125,215.0639495849609,206.4512481689453,207.32833862304688,38.69094353254603,30.268596804467418,44.175239099357185,176.27584337757716,194.34050426321613,194.84224478948613,215.0639495849609,206.4512481689453,207.32833862304688,0.17990926660102186,0.1667195468254628,0.20007615226099879,9.423402905591061e-05,1.3214229144782927e-05,-2.47465859737502,0.0005951453616604526,4.878958166465802,3.225376946781027
P42934,P42934,PMT6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Dolichyl-phosphate-mannose--protein mannosyltransferase 6,PMT6_YEAST,187.22218322753903,269.7743530273437,194.57717895507807,138.92160034179688,79.2450180053711,,255.30618286132807,207.50796508789065,363.94671630859375,40.7845105324711,20.252036553724558,,132.25761986972364,200.83020743579556,137.06958507198613,255.30618286132807,207.50796508789065,363.94671630859375,0.11073918056278913,0.16299239227746234,0.19473227097774864,0.017972184326230864,0.029168372923343584,-3.1747623433838803,0.021104216000985002,1.535087796113847,1.6756307767846408
P42935,P42935,ELP2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Elongator complex protein 2,ELP2_YEAST,1807.9981689453125,1796.782958984375,1743.5098876953125,2163.3232421875,2166.689208984375,2121.51806640625,1746.9822998046875,1726.6583251953125,1630.2716064453125,635.1069908427347,553.7240089709868,627.01802972845,1277.2072755017018,1337.5930303254581,1228.2127747903844,1746.9822998046875,1726.6583251953125,1630.2716064453125,0.3557759121237796,0.32088589440659143,0.4725065961134793,0.00010200144228787587,3.517293096063352e-05,-1.4909592589196399,0.0006187714503404548,4.453791440412288,3.208469732538339
P42936,P42936,YGR201C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Putative elongation factor 1 gamma homolog,YG4D_YEAST,61.449256896972656,74.32858276367188,77.10675811767578,151.1085968017578,159.90060424804688,139.8141632080078,88.37431335449219,108.7065887451172,90.04680633544922,44.362360803829674,40.86456112578083,41.32229771265583,43.409025147834946,55.33300155231551,54.317733447435145,88.37431335449219,108.7065887451172,90.04680633544922,0.4407419274579999,0.452593545948982,0.8267961449844369,0.13789555954376118,0.012649647909493722,-1.181993949217039,0.14374058447935545,1.8979215624796297,0.842420593543256
P42937,P42937,YCH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),CDC25-like phosphatase YCH1,YCH1_YEAST,576.3558349609375,613.1871337890625,623.2318115234375,771.3163452148438,799.504150390625,827.2772827148438,539.6441040039062,572.3812255859375,504.8451232910156,226.44253685448888,204.32309419713926,244.5031131531443,407.1496743381013,456.4796389793825,439.03466104266073,539.6441040039062,572.3812255859375,504.8451232910156,0.417639361892978,0.341401271067861,0.5183752352838787,0.00044795749254536194,0.0005243292271649031,-1.2596704046949383,0.0014261979989595266,3.280395933164285,2.8458201772286933
P42938,P42938,TDA10,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable ATP-dependent kinase TDA10,TDA10_YEAST,738.7146606445312,741.6648559570312,698.6307983398438,1276.365966796875,1314.3775634765625,1231.2783203125,943.6491088867188,811.1215209960938,789.4537353515625,374.7146670354971,335.9053115379264,363.9062606511229,521.843304545683,552.1233030427949,492.1493577058238,943.6491088867188,811.1215209960938,789.4537353515625,0.42233941860923907,0.4069185281465787,0.6861089874801343,0.002436736230014394,0.0069511482456181915,-1.243525189026671,0.004069520593263746,2.157943449288174,2.3904567494881213
P42939,P42939,MVB12,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Multivesicular body sorting factor 12,MVB12_YEAST,576.3670043945312,439.8908386230469,457.5997924804688,856.47607421875,796.3119506835938,874.1309814453125,580.1414794921875,592.580322265625,552.9747924804688,251.4436731497582,203.50728839911162,258.3507981333783,407.1575646568495,327.4713380957244,322.3554479572635,580.1414794921875,592.580322265625,552.9747924804688,0.41334134984319065,0.40293021308531024,0.6748460932304411,0.03204018482142574,0.0001977381495431273,-1.2745943996246576,0.035684526509859635,3.7039095343397292,1.4475200614268633
P42940,P42940,CIR1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable electron transfer flavoprotein subunit beta,ETFB_YEAST,446.73931884765625,499.8034057617188,470.1297302246094,882.011474609375,901.6513671875,948.1820678710938,548.6748046875,552.1343994140625,573.899658203125,258.94033892109957,230.42806862330858,280.23671418810085,315.58588835172634,372.0725136761582,331.18214272584004,548.6748046875,552.1343994140625,573.899658203125,0.4595456195731835,0.4303206612055234,0.7553734739900235,0.020869784362955824,0.00029002301053674773,-1.1217200084217516,0.024155208896155793,3.5375675436435037,1.6169892023482144
P42941,P42941,SER2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Phosphoserine phosphatase,SERB_YEAST,1261.9329833984375,1494.4154052734375,1253.0037841796875,2226.06103515625,2362.037841796875,2304.908447265625,1535.5574951171875,1545.5863037109375,1518.1070556640625,653.5255101501899,603.6477486838193,681.2193476895934,891.4555419778216,1112.4992145042531,882.6765282211732,1535.5574951171875,1545.5863037109375,1518.1070556640625,0.4214583348134474,0.40173741109305283,0.6715068241640268,0.042568860988218056,0.00017787684905591492,-1.2465380808710158,0.04665782688744494,3.749880572329406,1.3310754925626087
P42942,P42942,YGR210C,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Uncharacterized GTP-binding protein YGR210C,YG4I_YEAST,1062.311767578125,1004.0281982421876,1045.743896484375,948.459716796875,977.4644775390624,1004.3780517578124,987.172607421875,969.8229370117188,1018.270263671875,278.4481694290448,249.8030390723951,296.84552636521795,750.4389892127671,747.4364744521467,736.6726290947412,987.172607421875,969.8229370117188,1018.270263671875,0.2773186626280113,0.26967075636251936,0.3692454584173518,0.00033105059444702177,3.4507183577262895e-06,-1.850383386642328,0.001199462738051487,5.462090485703244,2.921013239075878
P42943,P42943,CCT7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),T-complex protein 1 subunit eta,TCPH_YEAST,5553.60498046875,5346.83056640625,5495.6328125,5762.24658203125,5850.2158203125,6617.28125,5094.0244140625,5251.3994140625,5231.88134765625,1691.6764983799453,1495.0944251424885,1955.7479699253677,3923.181343958387,3980.3824185858803,3871.3898174630103,5094.0244140625,5251.3994140625,5231.88134765625,0.3301289173844466,0.30397678503788556,0.4367336871866142,0.002400754247025473,0.0004403726896536947,-1.5988985790475645,0.004022250361402506,3.356179622262665,2.3955309006235135
P42944,P42944,GZF3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein GZF3,GZF3_YEAST,73.2098617553711,71.0501708984375,60.82253646850586,35.57563018798828,32.05302810668945,35.21989059448242,55.9556884765625,59.57648468017578,60.38804626464844,10.444269721421913,8.191544569151816,10.409294531821894,51.71695949613653,52.89242805981506,42.84633933709453,55.9556884765625,59.57648468017578,60.38804626464844,0.16510386877601055,0.16456074388918326,0.1969751154084566,0.00451702660186303,5.46802053834178e-05,-2.5985541684667743,0.0065586551847207014,4.26216986285481,2.183185201131739
P42945,P42945,UTP10,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),U3 small nucleolar RNA-associated protein 10,UTP10_YEAST,1383.669189453125,1421.2230224609375,1438.2943115234375,456.8591918945313,515.6742553710938,465.4306335449219,1184.628662109375,1202.9796142578125,1159.1671142578125,134.1244160579452,131.7868824117403,137.5587620212695,977.4525140630982,1058.0120430663342,1013.2041462962654,1184.628662109375,1202.9796142578125,1159.1671142578125,0.11375686815619214,0.1168753888772405,0.13234303223488594,0.0006595561501260951,0.00011523909077889978,-3.135974443151842,0.0017761112437945632,3.9384001769038113,2.750529836387877
P42949,P42949,PAM16,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Mitochondrial import inner membrane translocase subunit TIM16,TIM16_YEAST,239.09510803222656,242.02651977539065,274.4017333984375,58.32038116455078,85.45603942871094,67.87568664550781,189.52410888671875,167.1766815185547,160.77505493164062,17.121658503869963,21.839339277195695,20.060766854097714,168.90172609730223,180.17367339040106,193.30186583001637,189.52410888671875,167.1766815185547,160.77505493164062,0.11405704279150643,0.09814077126095043,0.10882049895765628,0.001368386205278078,0.002666714638446354,-3.132172561988512,0.002728857148225351,2.5740234550932892,2.564019198430975
P42951,P42951,LSB6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Phosphatidylinositol 4-kinase LSB6,LSB6_YEAST,83.1158447265625,96.14694213867188,130.41978454589844,,,,82.88681030273438,153.92640686035156,37.39223098754883,,,,58.71475061070504,71.57541151463634,91.87401034841443,82.88681030273438,153.92640686035156,37.39223098754883,,,,,,,,,
P43122,P43122,QRI7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial",QRI7_YEAST,259.6068420410156,318.5244445800781,167.25343322753906,717.609375,538.23681640625,507.5765686035156,281.5228881835937,439.1424865722656,280.4112854003906,210.67528045227922,137.55302168876912,150.01505998071485,183.3916389518398,237.12161501098984,117.82141573579234,281.5228881835937,439.1424865722656,280.4112854003906,0.4977075002867377,0.4806617030526624,0.9255271677016396,0.7645353638688842,0.0694917569886,-1.0066299667734753,0.767224864445346,1.158066707736186,0.11507733086811865
P43123,P43123,QRI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),UDP-N-acetylglucosamine pyrophosphorylase,UAP1_YEAST,8383.580078125,8854.16796875,8177.970703125,11513.5771484375,11710.0830078125,12217.1513671875,8864.2841796875,9072.6015625,9399.0556640625,3380.148280192164,2992.655375575708,3610.7984657064235,5922.334244828681,6591.376718657931,5760.958489726053,8864.2841796875,9072.6015625,9399.0556640625,0.36521888795063323,0.35329839955311887,0.5463082189822694,0.0014168217257674676,2.0386918313382325e-05,-1.453166716071062,0.0027963930648334844,4.69064841721554,2.553401783609359
P43124,P43124,NSE4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Non-structural maintenance of chromosome element 4,NSE4_YEAST,119.18831634521484,111.69866180419922,84.15662384033203,43.57762908935547,57.76664352416992,49.97795486450195,95.73127746582033,99.99935150146484,79.31330871582031,12.793491208006257,14.762974451695777,14.771063836416406,84.1970901329554,83.15269842631928,59.28400017309676,95.73127746582033,99.99935150146484,79.31330871582031,0.1538937009580139,0.1573740409026404,0.18676619110005002,0.016584766311099525,0.006100182005668458,-2.6999939131407706,0.01961476369408371,2.2146572071403328,1.7074169196003983
P43132,P43132,BRE2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),COMPASS component BRE2,BRE2_YEAST,158.69068908691406,161.5443115234375,146.95530700683594,136.70469665527344,139.8645782470703,150.33900451660156,134.93533325195312,139.29942321777344,150.88218688964844,40.133673430609086,35.74410887305183,44.432931256162675,112.10238270009872,120.25968083792007,103.52243291698542,134.93533325195312,139.29942321777344,150.88218688964844,0.2830061596912599,0.26372638493050626,0.3581907317235783,0.0009320548029781144,0.00030356715371642677,-1.8210946409138637,0.002151166398027698,3.5177452213517246,2.6673259945636345
P43321,P43321,SMD3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Small nuclear ribonucleoprotein Sm D3,SMD3_YEAST,281.3222961425781,308.0130310058594,298.6761779785156,240.22218322753903,218.3927001953125,227.4229431152344,280.8353576660156,262.8309326171875,326.2066650390625,70.52426791709709,55.81293384427398,67.2152115813533,198.73188455923335,229.29652213294364,210.40195980975489,280.8353576660156,262.8309326171875,326.2066650390625,0.22250653058988154,0.2326399272096275,0.30316918414020755,0.0007291361331820602,0.0049155518432737405,-2.168080414936994,0.0018851803709281183,2.3084277191267937,2.724647090895207
P43535,P43535,GCN20,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein GCN20,GCN20_YEAST,6369.822265625,6806.86328125,6651.7890625,5130.32421875,4834.833984375,4943.982421875,5917.6044921875,5690.9931640625,6132.99609375,1506.157153529769,1235.601139949463,1461.2018470468872,4499.774104337085,5067.28586101726,4685.8422538531495,5917.6044921875,5690.9931640625,6132.99609375,0.2368986800030927,0.22773035789950394,0.29488451375623176,0.0004221422358866095,2.8216386106283053e-05,-2.077657934968136,0.0013820555679868417,4.5494986105180235,2.8594744950335302
P43545;P53824,P43545;P53824,SNZ3;SNZ2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable pyridoxal 5'-phosphate synthase subunit SNZ3;Probable pyridoxal 5'-phosphate synthase subunit SNZ2,SNZ3_YEAST;SNZ2_YEAST,96.9016342163086,92.0475845336914,111.07369995117188,219.3373260498047,199.81185913085935,195.2257537841797,100.21561431884766,83.17941284179688,89.1255874633789,64.39290551241142,51.06437195473353,57.699281202617634,68.45331724050962,68.52369503779879,78.24569174287578,100.21561431884766,83.17941284179688,89.1255874633789,0.635388845385711,0.4458439862880942,0.8045459676629606,0.05120944239565684,0.007456568275635904,-0.6542883319495469,0.055446660933961445,2.1274610011948227,1.2561246024745854
P43554,P43554,SWP82,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),SWI/SNF global transcription activator complex subunit SWP82,SWP82_YEAST,348.7814025878906,345.6141357421875,364.73626708984375,218.2650146484375,285.4381103515625,230.3386993408203,290.4305114746094,324.0466613769531,315.3186340332031,64.07809704824496,72.94721094358388,68.07696795886663,246.38639164374962,257.28820325189145,256.9378847981558,290.4305114746094,324.0466613769531,315.3186340332031,0.2205885146308418,0.2123839102094031,0.26965410301085835,5.20730076224572e-06,0.000978752961336058,-2.1805704187200408,0.00014418212593633284,3.009326910921266,3.8410885751808057
P43555,P43555,EMP47,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protein EMP47,EMP47_YEAST,1343.580810546875,1381.526123046875,1479.412841796875,421.22161865234375,417.1267395019531,419.0255737304688,872.0819091796875,956.7794799804688,907.4619750976562,123.66196113609236,106.60185571990063,123.84367298430558,949.1332546293348,1028.460173311406,1042.1700297242041,872.0819091796875,956.7794799804688,907.4619750976562,0.12940995734118763,0.10495584903807238,0.11726332039070202,0.0007233410577074792,0.0005540331747386276,-2.949979466319921,0.001873593453952968,3.2564642295413133,2.7273246396271085
P43556,P43556,RGD2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Rho-GTPase-activating protein RGD2,RGD2_YEAST,439.6293640136719,406.7202758789063,408.8745727539063,227.64666748046875,238.46221923828125,218.05026245117188,332.0785217285156,336.78643798828125,330.2543029785156,66.83235641322901,60.94194565478711,64.4451009439221,310.56326930352753,302.7779196075977,288.03104420998136,332.0785217285156,336.78643798828125,330.2543029785156,0.19238884704653791,0.17576890373049,0.21325196844189007,0.0003889128051754664,6.501950649491438e-08,-2.3779029276766366,0.0013186671104166567,7.1869563311694655,2.8798648256483075
P43558,P43558,OTU1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ubiquitin thioesterase OTU1,OTU1_YEAST,220.0960235595703,229.8474273681641,208.8689117431641,356.6003723144531,332.4691772460937,355.8506164550781,211.72434997558597,237.36007690429688,216.83387756347656,104.69049884797646,84.96657708019266,105.17221415195398,155.48038013957745,171.1070974647232,147.1373735646691,211.72434997558597,237.36007690429688,216.83387756347656,0.44274093100139467,0.38361551159031126,0.6223639932602193,0.0035549016994616267,0.00031643758186893875,-1.175465339425284,0.0054075451020249915,3.499711942908116,2.2669998496089097
P43560,P43560,LAM5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Membrane-anchored lipid-binding protein LAM5,LAM5_YEAST,64.53031921386719,75.46472930908203,64.93607330322266,67.10193634033203,92.80010223388672,81.03882598876953,51.766056060791016,47.60665512084961,41.29757690429688,19.699741600213123,23.716204626297994,23.951153566681352,45.58555125001976,56.178791909448,45.74411383532146,51.766056060791016,47.60665512084961,41.29757690429688,0.4789007025565835,0.31351681317416563,0.4566999151484056,0.009037579078509063,0.00672905941004347,-1.0622015428503966,0.011461707432406721,2.1720456373475185,1.940750681388039
P43561,P43561,FET5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Iron transport multicopper oxidase FET5,FET5_YEAST,366.37835693359375,369.6253051757813,356.8767395019531,180.49398803710935,147.32244873046875,172.90455627441406,277.1978759765625,289.9020690917969,281.1439819335937,52.9893043129047,37.65005917055181,51.10221587219552,258.8172438995979,275.1630237602587,251.40125305583462,277.1978759765625,289.9020690917969,281.1439819335937,0.16710002258032752,0.15288323561859787,0.1804748082517753,3.970603185142835e-05,4.922151316942256e-06,-2.581216166535991,0.00039147951680244684,5.307845039332341,3.4072909563963028
P43563,P43563,MOB2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),CBK1 kinase activator protein MOB2,MOB2_YEAST,205.95138549804688,185.7500457763672,166.03114318847656,74.3765640258789,89.43062591552734,113.26223754882812,144.3884735107422,150.9586639404297,138.70375061035156,21.83542193164483,22.855093615361028,33.47483396679344,145.48831546173847,138.2793427390604,116.9603754566001,144.3884735107422,150.9586639404297,138.70375061035156,0.18008337654344334,0.16322077577308305,0.19505835117247247,0.0021579733360033455,2.126210115656225e-05,-2.473263082356199,0.003738448544436565,4.672393819981551,2.427308592554028
P43564,P43564,MIL1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Probable lipase MIL1,MIL1_YEAST,185.35906982421875,202.75518798828125,186.13003540039065,148.41104125976562,128.74740600585938,141.74085998535156,186.09713745117188,169.1334991455078,158.29869079589844,43.57041425164757,32.902979117894276,41.891736001371726,130.94147805349962,150.9386122343625,131.11900819394526,186.09713745117188,169.1334991455078,158.29869079589844,0.23049341694252817,0.22275705282087793,0.2865990018041833,0.0010338800366632907,0.0012081615381600837,-2.117202548050505,0.002282751639258112,2.917874994157553,2.641541336677581
P43565,P43565,RIM15,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Serine/threonine-protein kinase RIM15,RIM15_YEAST,126.69470977783205,140.9913787841797,121.2773895263672,78.9169921875,78.73028564453125,73.33470153808594,100.47828674316406,103.86702728271484,110.07464599609376,23.168397795181942,20.12049038401573,21.674187364817584,89.49976160109607,104.95930220993118,85.43366467878863,100.47828674316406,103.86702728271484,110.07464599609376,0.20661244133316292,0.1883775038266203,0.23209990446886147,0.005942470618919955,0.00045024253676784567,-2.2750009650346454,0.008127797974603043,3.346553477325542,2.090027099795086
P43568,P43568,CAK1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Serine/threonine-protein kinase CAK1,CAK1_YEAST,220.9369354248047,207.34405517578125,215.33026123046875,305.0509033203125,275.3307800292969,320.0542907714844,217.6668701171875,222.08331298828125,201.79052734375,89.5566402114353,70.36415867986658,94.59255331519027,156.07441766172803,154.35473811445135,151.68906096185566,217.6668701171875,222.08331298828125,201.79052734375,0.39672205997383575,0.3551523031302483,0.5507537746575577,0.009546736088091708,0.00021599106794752352,-1.333799473229751,0.012018382971740047,3.665564208206986,1.920153961093006
P43569,P43569,CAF16,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),CCR4-associated factor 16,CAF16_YEAST,1499.3419189453125,1513.560546875,1645.2674560546875,3000.714111328125,3091.903076171875,2846.41748046875,1914.3485107421875,1774.2322998046875,1596.3258056640625,880.9476422477961,790.1737635413513,841.2632014072,1059.1661209804904,1126.751580291003,1159.0060496556123,1914.3485107421875,1774.2322998046875,1596.3258056640625,0.47538864726386115,0.4289315934190048,0.7511037004954133,0.0022536695446398994,0.00631828246616402,-1.0728206441347683,0.0038512188424577195,2.1994009623570827,2.414401802236423
P43570,P43570,GYP8,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),GTPase-activating protein GYP8,GYP8_YEAST,67.49397277832031,64.92877960205078,105.75679779052734,22.5472354888916,37.58281326293945,,68.90306854248047,55.559478759765625,51.61795425415039,6.619402317654813,9.604749006950392,,47.67913738279453,48.33543340834642,74.50020844960557,68.90306854248047,55.559478759765625,51.61795425415039,0.13821080001361313,0.12489659385425271,0.1427220977282442,0.02850988110044333,0.007046931863390462,-2.855057740251652,0.032095180539015264,2.1519999276650132,1.4935601770173237
P43571,P43571,BST1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),GPI inositol-deacylase,BST1_YEAST,28.92293739318848,32.31068801879883,55.53355026245117,19.809120178222656,,34.706146240234375,32.430049896240234,25.809162139892575,29.87132835388184,5.815548255706611,,10.257456573010451,20.431760773856134,24.053295298055765,39.12052139375419,32.430049896240234,25.809162139892575,29.87132835388184,0.27362795797593203,0.22382665629671988,0.28837199591111645,0.06102240135436218,0.01105228823494313,-1.8697124495591964,0.06542592217371981,1.9565477975509482,1.1842501472951066
